filepath,species,image_name,height,width,R_mean,G_mean,B_mean,luminosity,sharpness_score,image_size,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\44.png,Black-grass,44.png,1141,1141,81.69648608436562,68.76923927762984,57.857231190869214,69.44098551762156,426.40737660370587,1301881,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\208.png,Black-grass,208.png,723,723,76.62189968415757,59.58852675095508,42.90570257246107,59.7053763358579,141.91824816661398,522729,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\34.png,Black-grass,34.png,315,315,100.24616780045352,83.58756361803981,68.11131267321744,83.98168136390359,39.5679429960725,99225,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\331.png,Black-grass,331.png,603,603,87.00626222123215,81.85429403562618,76.45955958185853,81.77337194623895,100.08041583832149,363609,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\186.png,Black-grass,186.png,292,292,95.95106961906549,85.52664665040345,76.68807468568211,86.05526365171703,38.2486626207238,85264,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\82.png,Black-grass,82.png,74,74,80.39864864864865,67.00566106647187,50.785062089116146,66.06312393474555,2.2843332667509375,5476,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\305.png,Black-grass,305.png,1045,1045,84.51370252512534,75.41296582037957,69.74293262516883,76.55653365689125,338.6618032605268,1092025,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\191.png,Black-grass,191.png,1320,1321,96.85265466932765,87.73372961255248,81.63505379304017,88.74047935830676,520.0265802209527,1743720,not square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\64.png,Black-grass,64.png,2670,2670,83.82525354542777,70.74375415562008,55.47455834701006,70.0145220160193,2343.384451843012,7128900,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\63.png,Black-grass,63.png,1816,1816,90.31622939267208,82.77857947709057,73.84658032370122,82.31379639782129,917.700274846254,3297856,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\51.png,Black-grass,51.png,251,251,87.82857414961667,77.2175679751115,65.56941953302328,76.87185388591716,24.914884763181693,63001,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\199.png,Black-grass,199.png,274,274,93.50912408759125,85.87928232724173,79.23436251265385,86.20758964249559,27.716092754251523,75076,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\214.png,Black-grass,214.png,274,274,68.18534551654324,65.80683573978368,63.30070861526986,65.76429662386559,22.300787570859697,75076,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\145.png,Black-grass,145.png,1671,1671,87.7202909777487,73.88969433512365,58.02763443413373,73.2125399156687,953.409905739353,2792241,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\116.png,Black-grass,116.png,73,73,106.00731844623756,100.75304935259899,87.03002439482079,97.93013073121911,2.839550904649075,5329,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\261.png,Black-grass,261.png,291,291,85.52389556098771,66.68478171018292,47.614022035639636,66.60756643560343,27.11021453350818,84681,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\60.png,Black-grass,60.png,351,351,84.87308544573501,67.36302465077394,47.072548112434156,66.43621940298104,38.55925727280938,123201,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\26.png,Black-grass,26.png,530,530,88.15073335706657,69.61908864364543,51.019839800640796,69.59655393378426,92.84444092772361,280900,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\241.png,Black-grass,241.png,94,94,115.20880488909009,115.65199185151653,113.97612041647804,114.94563905236156,4.1351600340123715,8836,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\242.png,Black-grass,242.png,879,879,86.573918546906,68.1554602978615,47.95602097222384,67.56179993899711,237.03184037935895,772641,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\153.png,Black-grass,153.png,400,400,83.15779375,79.46798125,79.96645625,80.86407708333333,62.11648271936018,160000,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\39.png,Black-grass,39.png,1030,1030,85.73449335469884,68.2084324630031,49.300560844565936,67.74782888742264,318.8165032631099,1060900,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\211.png,Black-grass,211.png,680,680,81.97559256055364,64.9318187716263,46.986849048442906,64.63142012687429,141.6978698691872,462400,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\249.png,Black-grass,249.png,352,352,74.08624418904958,68.61264365960744,64.68917871900827,69.1293555225551,37.29622635340426,123904,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\329.png,Black-grass,329.png,531,531,95.32500948712766,83.24975439865797,70.08832427179645,82.88769605252736,108.05800800670997,281961,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\294.png,Black-grass,294.png,1328,1328,75.36811855857164,65.44640572833502,56.6131735148425,65.80923260058306,499.15104487777586,1763584,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\167.png,Black-grass,167.png,638,638,87.74934650799422,70.83038443018445,49.530168728687805,69.36996655562216,139.35405860701547,407044,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\264.png,Black-grass,264.png,470,470,78.85223177908556,72.69602535083749,70.03665006790403,73.86163573260903,60.31746217852864,220900,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\11.png,Black-grass,11.png,158,158,71.28697324146772,61.886236180099345,50.21042300913315,61.127877476900075,9.447542983460872,24964,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\57.png,Black-grass,57.png,524,524,84.37788444729328,66.8809801293631,47.5211125517161,66.25999237612416,86.08650764896609,274576,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\188.png,Black-grass,188.png,283,283,87.9281798998614,69.04075466044026,48.8097366679569,68.59289040941951,26.716080409267704,80089,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\157.png,Black-grass,157.png,170,170,87.54557093425606,70.02750865051902,51.68335640138408,69.75214532871972,9.791378869780798,28900,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\80.png,Black-grass,80.png,237,237,91.58719222346846,78.46230126938347,65.07365272659295,78.3743820731483,23.183393082706072,56169,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\201.png,Black-grass,201.png,292,292,90.95709795458811,77.03021204728842,64.36628588853443,77.45119863013699,30.962404441548884,85264,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\147.png,Black-grass,147.png,1440,1440,100.79129967206791,87.57693287037037,74.8816652199074,87.74996592078189,739.4159124199974,2073600,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\320.png,Black-grass,320.png,121,121,113.66723584454614,114.80295061812718,117.93921180247251,115.46979942171528,6.914723825925488,14641,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\182.png,Black-grass,182.png,115,115,85.21482041587902,68.09746691871456,47.529300567107754,66.94719596723378,3.812277312023069,13225,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\330.png,Black-grass,330.png,700,700,85.33777142857143,78.2414693877551,64.62495918367347,76.06806666666667,168.8501115215065,490000,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\236.png,Black-grass,236.png,1374,1448,86.43719942982139,76.99879872453698,69.79441502408582,77.7434710594814,600.3805964521574,1989552,not square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\304.png,Black-grass,304.png,471,471,99.84611951803319,92.11004728611934,85.33963063635667,92.43193248016973,72.51468460190613,221841,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\40.png,Black-grass,40.png,491,491,71.64291254806476,67.920499749047,67.0157125613383,68.85970828615002,76.97321621297601,241081,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\176.png,Black-grass,176.png,89,89,68.6020704456508,57.70849640196945,44.67175861633632,56.99410848798552,3.565959843276897,7921,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\302.png,Black-grass,302.png,614,615,117.88026800137708,112.63724212812161,109.91587087206376,113.47779366718748,117.32119954447178,377610,not square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\103.png,Black-grass,103.png,115,115,80.71697542533082,63.86714555765595,45.364914933837426,63.31634530560806,4.261039372436551,13225,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\177.png,Black-grass,177.png,565,565,97.55396037277782,89.05061007126635,84.35336831388518,90.31931291930978,114.19653331310103,319225,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\165.png,Black-grass,165.png,447,447,77.73932605638385,72.45953385483136,73.9075166784279,74.70212552988103,70.83261267619172,199809,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\93.png,Black-grass,93.png,354,354,96.2418845159437,79.85744837051932,63.153276516965114,79.75086980114271,53.27143134975182,125316,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\28.png,Black-grass,28.png,178,178,87.28787400580735,68.41276353995707,48.65338972351976,68.1180090897614,10.662359032161213,31684,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\178.png,Black-grass,178.png,182,182,91.03637845670812,79.78571428571429,69.25401521555368,80.02536931932536,13.848552975528037,33124,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\48.png,Black-grass,48.png,906,906,103.76678898099011,96.97257308402654,92.29697162405158,97.67877789635607,224.42936031473008,820836,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\271.png,Black-grass,271.png,380,380,95.70424515235457,78.11044321329639,59.631031855955676,77.81524007386888,58.333341443347976,144400,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\24.png,Black-grass,24.png,151,151,99.3255558966712,90.93377483443709,84.45769922371825,91.57234331827551,10.483165780106495,22801,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\280.png,Black-grass,280.png,603,603,89.75338344210402,84.7966249460272,82.45422418036958,85.6680775228336,100.33550575532678,363609,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\244.png,Black-grass,244.png,945,945,77.83602698692646,66.22445172307606,57.82969793678788,67.29672554893013,292.5972387130015,893025,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\272.png,Black-grass,272.png,294,294,96.4089846823083,89.83067240501643,88.0381553982137,91.42593749517948,31.879159401149405,86436,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\159.png,Black-grass,159.png,2132,2840,85.43764731918716,71.14158067542213,48.28734623972729,68.2888580781122,2077.059613702473,6054880,not square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\110.png,Black-grass,110.png,288,288,101.66050588348766,98.04353539737654,97.6826171875,99.1288861561214,40.1427431648478,82944,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\155.png,Black-grass,155.png,1311,1311,100.18494159319634,90.2125790049694,80.94624665667087,90.44792241827888,518.1488642288475,1718721,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\3.png,Black-grass,3.png,135,135,84.23281207133059,69.40137174211249,52.853772290809324,68.82931870141748,7.246537790585335,18225,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\230.png,Black-grass,230.png,983,983,97.82869514192959,88.39879166584738,81.07784627580362,89.10177769452686,280.3554300273122,966289,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\225.png,Black-grass,225.png,861,861,80.62157284091506,70.50013421985888,62.853891903777175,71.32519965485037,241.47961722500764,741321,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\37.png,Black-grass,37.png,307,307,91.8581099003703,80.0402550690193,68.52137423208734,80.13991306715899,37.94410992921772,94249,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\78.png,Black-grass,78.png,625,625,96.99731456,85.29849856,73.74401024,85.34660778666667,154.27014057967688,390625,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\142.png,Black-grass,142.png,288,288,90.64924527391975,87.0011574074074,87.66430362654322,88.43823543595677,24.7426330574987,82944,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\33.png,Black-grass,33.png,250,250,86.947136,68.58248,49.689088,68.40623466666666,20.70726365154466,62500,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\59.png,Black-grass,59.png,1074,1074,84.3757650787706,66.66900568368999,48.19248168145675,66.41241748130578,358.9924832224485,1153476,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\130.png,Black-grass,130.png,163,163,81.99100455417968,64.99777936693138,47.214723926380366,64.73450261583048,8.328116335369813,26569,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\289.png,Black-grass,289.png,478,478,78.46600637243746,71.56376376463997,68.77903923250643,72.93626978986129,71.98874810560329,228484,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\150.png,Black-grass,150.png,1620,1620,92.72374866636183,80.22536541685719,68.16237387593355,80.37049598638419,822.7851178708795,2624400,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\137.png,Black-grass,137.png,400,400,83.51075,80.8433625,82.254825,82.20297916666665,94.57274657929692,160000,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\83.png,Black-grass,83.png,753,753,85.02074041152785,76.19019627554412,69.59977531220845,76.93690399976015,194.76109008309976,567009,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Black-grass\210.png,Black-grass,210.png,1009,1009,91.97397653035466,82.25585390553404,74.71881903306318,82.9828831563173,324.5219489883158,1018081,square
