filepath,annotation,name,species
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Loose Silky-bent\583.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Loose Silky-bent\583.png,583.png,Loose Silky-bent
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Maize\145.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Maize\145.png,145.png,Maize
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common wheat\77.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common wheat\77.png,77.png,Common wheat
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Sugar beet\463.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Sugar beet\463.png,463.png,Sugar beet
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common wheat\41.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common wheat\41.png,41.png,Common wheat
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Loose Silky-bent\799.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Loose Silky-bent\799.png,799.png,Loose Silky-bent
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Scentless Mayweed\284.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Scentless Mayweed\284.png,284.png,Scentless Mayweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Cleavers\176.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Cleavers\176.png,176.png,Cleavers
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Fat Hen\274.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Fat Hen\274.png,274.png,Fat Hen
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common Chickweed\413.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common Chickweed\413.png,413.png,Common Chickweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Small-flowered Cranesbill\260.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Small-flowered Cranesbill\260.png,260.png,Small-flowered Cranesbill
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Fat Hen\431.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Fat Hen\431.png,431.png,Fat Hen
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Loose Silky-bent\614.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Loose Silky-bent\614.png,614.png,Loose Silky-bent
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Maize\190.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Maize\190.png,190.png,Maize
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Scentless Mayweed\29.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Scentless Mayweed\29.png,29.png,Scentless Mayweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common wheat\202.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common wheat\202.png,202.png,Common wheat
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Small-flowered Cranesbill\434.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Small-flowered Cranesbill\434.png,434.png,Small-flowered Cranesbill
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Small-flowered Cranesbill\185.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Small-flowered Cranesbill\185.png,185.png,Small-flowered Cranesbill
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Small-flowered Cranesbill\558.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Small-flowered Cranesbill\558.png,558.png,Small-flowered Cranesbill
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Charlock\180.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Charlock\180.png,180.png,Charlock
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common Chickweed\517.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common Chickweed\517.png,517.png,Common Chickweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Cleavers\270.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Cleavers\270.png,270.png,Cleavers
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Maize\185.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Maize\185.png,185.png,Maize
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common Chickweed\562.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common Chickweed\562.png,562.png,Common Chickweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Fat Hen\184.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Fat Hen\184.png,184.png,Fat Hen
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\272.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\272.png,272.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Fat Hen\311.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Fat Hen\311.png,311.png,Fat Hen
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Maize\87.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Maize\87.png,87.png,Maize
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Sugar beet\205.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Sugar beet\205.png,205.png,Sugar beet
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Loose Silky-bent\96.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Loose Silky-bent\96.png,96.png,Loose Silky-bent
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Charlock\432.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Charlock\432.png,432.png,Charlock
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Maize\240.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Maize\240.png,240.png,Maize
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Small-flowered Cranesbill\440.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Small-flowered Cranesbill\440.png,440.png,Small-flowered Cranesbill
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Shepherds Purse\202.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Shepherds Purse\202.png,202.png,Shepherds Purse
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Shepherds Purse\124.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Shepherds Purse\124.png,124.png,Shepherds Purse
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common wheat\191.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common wheat\191.png,191.png,Common wheat
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common wheat\95.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common wheat\95.png,95.png,Common wheat
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common Chickweed\366.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common Chickweed\366.png,366.png,Common Chickweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Small-flowered Cranesbill\557.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Small-flowered Cranesbill\557.png,557.png,Small-flowered Cranesbill
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Shepherds Purse\217.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Shepherds Purse\217.png,217.png,Shepherds Purse
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common Chickweed\426.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common Chickweed\426.png,426.png,Common Chickweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\66.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\66.png,66.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Sugar beet\16.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Sugar beet\16.png,16.png,Sugar beet
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common Chickweed\398.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common Chickweed\398.png,398.png,Common Chickweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\220.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\220.png,220.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Charlock\59.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Charlock\59.png,59.png,Charlock
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Small-flowered Cranesbill\512.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Small-flowered Cranesbill\512.png,512.png,Small-flowered Cranesbill
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Charlock\67.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Charlock\67.png,67.png,Charlock
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Small-flowered Cranesbill\219.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Small-flowered Cranesbill\219.png,219.png,Small-flowered Cranesbill
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\107.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\107.png,107.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common wheat\210.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common wheat\210.png,210.png,Common wheat
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common Chickweed\217.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common Chickweed\217.png,217.png,Common Chickweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\38.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\38.png,38.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Fat Hen\430.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Fat Hen\430.png,430.png,Fat Hen
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Maize\55.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Maize\55.png,55.png,Maize
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Sugar beet\308.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Sugar beet\308.png,308.png,Sugar beet
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\178.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\178.png,178.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Maize\255.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Maize\255.png,255.png,Maize
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Charlock\213.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Charlock\213.png,213.png,Charlock
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Shepherds Purse\28.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Shepherds Purse\28.png,28.png,Shepherds Purse
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Maize\15.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Maize\15.png,15.png,Maize
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Loose Silky-bent\379.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Loose Silky-bent\379.png,379.png,Loose Silky-bent
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common wheat\164.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common wheat\164.png,164.png,Common wheat
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Small-flowered Cranesbill\89.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Small-flowered Cranesbill\89.png,89.png,Small-flowered Cranesbill
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common wheat\203.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common wheat\203.png,203.png,Common wheat
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Scentless Mayweed\536.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Scentless Mayweed\536.png,536.png,Scentless Mayweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Loose Silky-bent\112.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Loose Silky-bent\112.png,112.png,Loose Silky-bent
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Scentless Mayweed\514.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Scentless Mayweed\514.png,514.png,Scentless Mayweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Charlock\10.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Charlock\10.png,10.png,Charlock
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Sugar beet\392.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Sugar beet\392.png,392.png,Sugar beet
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Fat Hen\236.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Fat Hen\236.png,236.png,Fat Hen
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Shepherds Purse\175.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Shepherds Purse\175.png,175.png,Shepherds Purse
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Maize\168.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Maize\168.png,168.png,Maize
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Small-flowered Cranesbill\164.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Small-flowered Cranesbill\164.png,164.png,Small-flowered Cranesbill
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Small-flowered Cranesbill\132.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Small-flowered Cranesbill\132.png,132.png,Small-flowered Cranesbill
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\212.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\212.png,212.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Maize\222.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Maize\222.png,222.png,Maize
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Shepherds Purse\66.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Shepherds Purse\66.png,66.png,Shepherds Purse
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Scentless Mayweed\482.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Scentless Mayweed\482.png,482.png,Scentless Mayweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Maize\6.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Maize\6.png,6.png,Maize
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common Chickweed\224.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common Chickweed\224.png,224.png,Common Chickweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common wheat\180.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common wheat\180.png,180.png,Common wheat
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Loose Silky-bent\724.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Loose Silky-bent\724.png,724.png,Loose Silky-bent
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Fat Hen\320.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Fat Hen\320.png,320.png,Fat Hen
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\228.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\228.png,228.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Charlock\130.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Charlock\130.png,130.png,Charlock
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Maize\205.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Maize\205.png,205.png,Maize
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common Chickweed\397.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common Chickweed\397.png,397.png,Common Chickweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\25.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\25.png,25.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Scentless Mayweed\11.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Scentless Mayweed\11.png,11.png,Scentless Mayweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Charlock\78.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Charlock\78.png,78.png,Charlock
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Small-flowered Cranesbill\487.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Small-flowered Cranesbill\487.png,487.png,Small-flowered Cranesbill
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Small-flowered Cranesbill\83.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Small-flowered Cranesbill\83.png,83.png,Small-flowered Cranesbill
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Shepherds Purse\219.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Shepherds Purse\219.png,219.png,Shepherds Purse
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Shepherds Purse\178.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Shepherds Purse\178.png,178.png,Shepherds Purse
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Sugar beet\228.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Sugar beet\228.png,228.png,Sugar beet
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Scentless Mayweed\323.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Scentless Mayweed\323.png,323.png,Scentless Mayweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Shepherds Purse\271.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Shepherds Purse\271.png,271.png,Shepherds Purse
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\116.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\116.png,116.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\311.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\311.png,311.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Loose Silky-bent\297.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Loose Silky-bent\297.png,297.png,Loose Silky-bent
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Sugar beet\384.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Sugar beet\384.png,384.png,Sugar beet
